Movie,Year,Studio,Production_Budget,Domestic_Gross,Foreign_Gross,Worldwide_Gross,ROI,Profit_USD_Millions,International_Share,Genres,Runtime_Minutes,IMDb_Rating,IMDb_Num_Votes
Casino Jack,2010,ATO,12500000.0,2039869.0,40700.0,2272186.0,-0.81822512,-10.227814,0.0195619563686664,"Biography,Comedy,Crime",108.0,6.2,16191
The Paperboy,2012,MNE,12500000.0,677200.0,661000.0,4027663.0,-0.67778696,-8.472337,0.4939470931101479,"Crime,Drama,Mystery",107.0,5.8,33940
Think Like a Man,2012,SGem,12000000.0,91547205.0,4500000.0,113373764.0,8.447813666666667,101.373764,0.0468519620118045,"Comedy,Romance",122.0,6.6,41043
Act of Valor,2012,Rela.,12000000.0,70012847.0,11300000.0,82497035.0,5.874752916666667,70.497035,0.138969430009012,"Action,Adventure,Drama",110.0,6.5,63787
Project X,2012,WB,12000000.0,54731865.0,48000000.0,103028188.0,7.585682333333334,91.028188,0.4672357500761813,Comedy,88.0,6.7,177782
"Three Billboards Outside Ebbing, Missouri",2017,FoxS,12000000.0,54513740.0,104700000.0,160191915.0,12.34932625,148.191915,0.6576065608407917,"Crime,Drama",115.0,8.2,344047
Lion,2016,Wein.,12000000.0,51739495.0,88600000.0,149570720.0,11.464226666666669,137.57072,0.6313261993710324,"Biography,Drama",118.0,8.1,181601
Philomena,2013,Wein.,12000000.0,37709979.0,62400000.0,98963392.0,7.246949333333333,86.963392,0.623314484962583,"Biography,Comedy,Drama",98.0,7.6,88704
Paper Towns,2015,Fox,12000000.0,32000304.0,53500000.0,85450484.0,6.120873666666666,73.450484,0.6257287693386447,"Comedy,Drama,Mystery",109.0,6.3,87742
Hell or High Water,2016,LGF,12000000.0,27007844.0,10900000.0,37584304.0,2.132025333333333,25.584304,0.2875394337910644,"Action,Crime,Drama",102.0,7.6,176469
Katy Perry: Part of Me,2012,Par.,12000000.0,25326071.0,7400000.0,32700439.0,1.7250365833333334,20.700439,0.2261194140903746,"Documentary,Music",93.0,5.9,13034
Top Five,2014,Par.,12000000.0,25317379.0,800000.0,26001741.0,1.16681175,14.001741,0.0306309450117486,"Comedy,Romance",102.0,6.4,24744
Project Almanac,2015,Par.,12000000.0,22348241.0,10900000.0,32909437.0,1.7424530833333334,20.909437,0.3278368921832587,"Drama,Mystery,Sci-Fi",106.0,6.4,71500
Just Wright,2010,FoxS,12000000.0,21540363.0,29900.0,21867665.0,0.8223054166666667,9.867665,0.0013861676141825,"Comedy,Romance,Sport",100.0,5.9,12466
Nebraska,2013,Par.,12000000.0,17654912.0,10000000.0,24761360.0,1.0634466666666669,12.76136,0.3615994149610745,"Adventure,Comedy,Drama",115.0,7.7,105304
Young Adult,2011,Par.,12000000.0,16311571.0,6600000.0,22750356.0,0.895863,10.750356,0.2880640528752917,"Comedy,Drama",94.0,6.3,74071
About Time,2013,Uni.,12000000.0,15323921.0,71800000.0,89309178.0,6.4424315,77.309178,0.8241135060943825,"Comedy,Drama,Fantasy",123.0,7.8,263136
If Beale Street Could Talk,2018,Annapurna,12000000.0,14915773.0,5700000.0,19859167.0,0.6549305833333333,7.859167,0.2764873284159658,"Drama,Romance",119.0,7.2,25512
Wish Upon,2017,BG,12000000.0,14301505.0,,23477345.0,0.9564454166666668,11.477345,,"Drama,Fantasy,Horror",90.0,5.0,14962
Arbitrage,2012,RAtt.,12000000.0,7919574.0,27600000.0,35830713.0,1.98589275,23.830713,0.777036346212936,"Drama,Thriller",107.0,6.6,46774
Stoker,2013,FoxS,12000000.0,1703125.0,10400000.0,12034913.0,0.0029094166666666,0.034913,0.8592822101729926,"Drama,Thriller",99.0,6.8,97393
Darling Companion,2012,SPC,12000000.0,793352.0,,1200346.0,-0.8999711666666667,-10.799654,,"Comedy,Drama,Romance",103.0,5.1,3085
5 Days of War,2011,Anch.,12000000.0,17479.0,,87793.0,-0.9926839166666668,-11.912207,,"Action,Drama,War",113.0,5.6,13089
Carol,2015,Wein.,11800000.0,12711491.0,27600000.0,42843521.0,2.63080686440678,31.043521,0.6846682996667129,"Drama,Romance",118.0,7.2,100680
Dirty Grandpa,2016,LGF,11500000.0,35593113.0,58500000.0,105078449.0,8.137256434782609,93.578449,0.6217245676630977,Comedy,102.0,5.9,101393
The Fighter,2010,Par.,11000000.0,93617009.0,35600000.0,129262388.0,10.75112618181818,118.262388,0.2755055257470013,"Biography,Drama,Sport",116.0,7.8,316539
If I Stay,2014,WB (NL),11000000.0,50474843.0,28400000.0,78356170.0,6.1232881818181815,67.35617,0.3600641081466241,"Drama,Fantasy,Music",107.0,6.8,107625
Brooklyn,2015,FoxS,11000000.0,38322743.0,23800000.0,62076141.0,4.643285545454545,51.076141,0.3831125100190762,"Drama,Romance",117.0,7.5,117021
Woman in Gold,2015,Wein.,11000000.0,33307793.0,28300000.0,58586407.0,4.326037,47.586407,0.4593574712212138,"Biography,Drama,History",109.0,7.3,48501
"I, Tonya",2017,Neon,11000000.0,30014534.0,23900000.0,53797409.0,3.8906735454545456,42.797409,0.4432941959583663,"Biography,Comedy,Drama",120.0,7.5,141668
Inside Llewyn Davis,2013,CBS,11000000.0,13248209.0,19700000.0,32943247.0,1.9948406363636364,21.943247,0.5979080683869645,"Drama,Music",104.0,7.5,123759
Sultan,2016,Yash,11000000.0,5599781.0,81100000.0,72989781.0,5.6354346363636365,61.989781,0.9354118207057524,"Action,Drama,Sport",170.0,7.1,33371
Housefull,2010,Eros,10100000.0,1183658.0,1200000.0,18726300.0,0.8540891089108911,8.6263,0.503427924643552,Comedy,144.0,5.5,11089
The Purge: Election Year,2016,Uni.,10000000.0,79042440.0,39400000.0,118514727.0,10.8514727,108.514727,0.3326510328561282,"Action,Horror,Sci-Fi",108.0,6.0,80254
Book Club,2018,Par.,10000000.0,68566296.0,,91113683.0,8.1113683,81.113683,,"Comedy,Drama,Romance",104.0,6.1,18728
Insidious: The Last Key,2018,Uni.,10000000.0,67745330.0,100100000.0,167885588.0,15.7885588,157.885588,0.5963823956257823,"Horror,Mystery,Thriller",103.0,5.7,42154
Lady Bird,2017,A24,10000000.0,48958273.0,30000000.0,78610769.0,6.8610769,68.610769,0.3799475198754664,"Comedy,Drama",94.0,7.4,177677
Hereditary,2018,A24,10000000.0,44069456.0,35300000.0,70133905.0,6.0133905,60.133905,0.4447554736925499,"Drama,Horror,Mystery",127.0,7.3,151571
"Love, Simon",2018,Fox,10000000.0,40826341.0,25500000.0,65520633.0,5.5520633,55.520633,0.384462637551497,"Comedy,Drama,Romance",110.0,7.6,81575
Jigsaw,2017,LGF,10000000.0,38052832.0,64900000.0,102445196.0,9.2445196,92.445196,0.6303857673385809,"Crime,Horror,Mystery",92.0,5.8,57184
"Everything, Everything",2017,WB,10000000.0,34121140.0,27500000.0,61603136.0,5.1603136,51.603136,0.4462754178192744,"Drama,Romance",96.0,6.4,26811
Devil,2010,Uni.,10000000.0,33679655.0,29100000.0,63354114.0,5.3354114,53.354114,0.4635259623519753,"Horror,Mystery,Thriller",80.0,6.2,122080
The Second Best Exotic Marigold Hotel,2015,FoxS,10000000.0,33078266.0,52900000.0,90384306.0,8.0384306,80.384306,0.6152717711241118,"Comedy,Drama",122.0,6.6,28931
Slender Man,2018,SGem,10000000.0,30564825.0,21200000.0,51723644.0,4.1723644,41.723644,0.4095445121276851,"Horror,Mystery,Thriller",93.0,3.2,19650
When the Bough Breaks,2016,SGem,10000000.0,29747603.0,911000.0,30768449.0,2.0768449,20.768449,0.0297143349943244,"Crime,Drama,Horror",107.0,5.1,4729
Sinister 2,2015,Focus,10000000.0,27740955.0,25100000.0,54104225.0,4.4104225,44.104225,0.4750103399910164,"Horror,Mystery,Thriller",97.0,5.3,41782
The Forest,2016,Focus,10000000.0,26594261.0,11000000.0,40749230.0,3.074923,30.74923,0.292597851571015,"Horror,Mystery,Thriller",93.0,4.8,36423
The Forest,2016,Focus,10000000.0,26594261.0,11000000.0,40749230.0,3.074923,30.74923,0.292597851571015,"Drama,Fantasy,Horror",109.0,6.5,222
Skyline,2010,Uni.,10000000.0,21416355.0,45400000.0,68264973.0,5.8264973,58.264973,0.6794743592343522,"Action,Sci-Fi,Thriller",92.0,4.4,83710
The Disaster Artist,2017,A24,10000000.0,21120616.0,8700000.0,28717667.0,1.8717667,18.717667,0.2917444763716484,"Biography,Comedy,Drama",104.0,7.4,111737
Blair Witch,2016,LGF,10000000.0,20777061.0,24400000.0,38985577.0,2.8985577,28.985577,0.5400971081319345,"Horror,Mystery,Thriller",89.0,5.0,36867
Paranormal Activity: The Ghost Dimension,2015,Par.,10000000.0,18297124.0,60600000.0,77959374.0,6.7959374,67.959374,0.7680888342647318,"Horror,Mystery,Thriller",88.0,4.6,22361
My Week with Marilyn,2011,Wein.,10000000.0,14597405.0,20500000.0,34240572.0,2.4240572,24.240572,0.5840887666766247,"Biography,Drama",99.0,7.0,79337
Big Eyes,2014,Wein.,10000000.0,14482031.0,14800000.0,27317872.0,1.7317872,17.317872,0.5054294218867537,"Biography,Crime,Drama",106.0,7.0,77447
Big Eyes,2014,Wein.,10000000.0,14482031.0,14800000.0,27317872.0,1.7317872,17.317872,0.5054294218867537,Documentary,,7.2,43
Movie 43,2013,Rela.,10000000.0,8840453.0,23600000.0,31164747.0,2.1164747,21.164747,0.7274867585850296,Comedy,94.0,4.3,92980
Can You Ever Forgive Me?,2018,FoxS,10000000.0,8803865.0,,11752387.0,0.1752387,1.752387,,"Biography,Comedy,Crime",106.0,7.2,29473
MacGruber,2010,Uni.,10000000.0,8525600.0,797000.0,8629895.0,-0.1370105,-1.370105,0.0854911719906463,"Action,Comedy,Romance",90.0,5.5,39782
Seeking a Friend for the End of the World,2012,Focus,10000000.0,7078738.0,2600000.0,11766959.0,0.1766959,1.766959,0.268630063134264,"Adventure,Comedy,Drama",101.0,6.7,102047
Shut In,2016,EC,10000000.0,6900335.0,6200000.0,11360665.0,0.1360665,1.360665,0.4732703400332892,"Drama,Mystery,Thriller",91.0,4.7,11030
Cedar Rapids,2011,FoxS,10000000.0,6861102.0,,7862131.0,-0.2137869,-2.137869,,Comedy,87.0,6.3,34759
The Collection,2012,LD,10000000.0,6810754.0,,8890094.0,-0.1109906,-1.109906,,"Action,Horror,Thriller",82.0,6.1,42256
Danny Collins,2015,BST,10000000.0,5637066.0,5200000.0,8465845.0,-0.1534155,-1.534155,0.4798346711185481,"Biography,Comedy,Drama",106.0,7.0,27435
Gotti,2018,VE,10000000.0,4286367.0,,6089100.0,-0.39109,-3.9109,,"Biography,Crime,Drama",112.0,4.8,10358
Denial,2016,BST,10000000.0,4073448.0,,9263940.0,-0.073606,-0.73606,,"Biography,Drama",109.0,6.7,16593
Denial,2016,BST,10000000.0,4073448.0,,9263940.0,-0.073606,-0.73606,,Documentary,93.0,7.4,25
Max Steel,2016,ORF,10000000.0,3818664.0,2500000.0,4563080.0,-0.543692,-5.43692,0.3956532583470176,"Action,Adventure,Family",92.0,4.6,16788
Rosewater,2014,ORF,10000000.0,3128941.0,,3185717.0,-0.6814283,-6.814283,,"Biography,Drama",103.0,6.6,9836
A Better Life,2011,Sum.,10000000.0,1759252.0,,1884251.0,-0.8115749,-8.115749,,"Drama,Romance",98.0,7.2,14602
A Better Life,2011,Sum.,10000000.0,1759252.0,,1884251.0,-0.8115749,-8.115749,,Drama,110.0,6.6,1519
Churchill,2017,Cohen,10000000.0,1279681.0,,7582196.0,-0.2417804,-2.417804,,"Biography,Drama,History",105.0,6.3,12047
Welcome to the Rileys,2010,Gold.,10000000.0,152857.0,158000.0,355919.0,-0.9644081,-9.644081,0.5082722924045462,Drama,110.0,7.0,22210
Strangerland,2015,Alc,10000000.0,17472.0,,161097.0,-0.9838903,-9.838903,,"Drama,Mystery,Thriller",112.0,5.2,7999
It's a Wonderful Afterlife,2010,UTV,10000000.0,0.0,1300000.0,1642939.0,-0.8357061,-8.357061,1.0,"Comedy,Drama,Fantasy",100.0,5.4,1361
Amour,2012,SPC,9700000.0,6738954.0,13100000.0,36787044.0,2.792478762886598,27.087044,0.6603170711520375,"Drama,Romance",127.0,7.9,84960
Dangal,2016,UTV,9500000.0,12391761.0,290500000.0,294654618.0,30.01627557894737,285.154618,0.9590884844173756,"Action,Biography,Drama",161.0,8.5,123638
The Runaways,2010,App.,9500000.0,3573673.0,1100000.0,5278632.0,-0.4443545263157895,-4.221368,0.2353609249085248,"Biography,Drama,Music",106.0,6.6,43792
Melancholia,2011,Magn.,9400000.0,3030848.0,12900000.0,21817298.0,1.3209891489361705,12.417298,0.8097497383692318,"Drama,Sci-Fi",135.0,7.2,153434
Jab Tak Hai Jaan,2012,Yash,9200000.0,3047539.0,,5806666.0,-0.368840652173913,-3.393334,,"Drama,Romance",176.0,6.8,48364
Kites,2010,Relbig.,9200000.0,1685269.0,1300000.0,17155193.0,0.8646948913043478,7.955193,0.4354716442638837,"Action,Drama,Romance",123.0,6.1,11353
The Purge: Anarchy,2014,Uni.,9000000.0,71562550.0,40000000.0,111534881.0,11.392764555555557,102.534881,0.3585432566752911,"Action,Horror,Sci-Fi",103.0,6.5,126203
Ouija: Origin of Evil,2016,Uni.,9000000.0,35144505.0,46600000.0,81831866.0,8.092429555555556,72.831866,0.570068899432445,"Drama,Horror,Mystery",99.0,6.1,47099
The Edge of Seventeen,2016,STX,9000000.0,14431633.0,4400000.0,19096003.0,1.1217781111111111,10.096003,0.233649413197464,"Comedy,Drama",104.0,7.3,87602
Jackie,2016,FoxS,9000000.0,13960394.0,,36588512.0,3.0653902222222222,27.588512,,"Biography,Drama,History",100.0,6.7,66008
Loving,2016,Focus,9000000.0,7710234.0,5200000.0,12898064.0,0.4331182222222222,3.898064,0.4027812354137036,"Biography,Drama,Romance",123.0,7.0,28079
Destroyer,2018,Annapurna,9000000.0,1533324.0,4000000.0,3681096.0,-0.5909893333333334,-5.318904,0.722892785602289,"Action,Crime,Drama",121.0,6.2,13683
Manchester by the Sea,2016,RAtt.,8500000.0,47695371.0,31300000.0,77733867.0,8.145160823529412,69.233867,0.3962257484682235,Drama,137.0,7.8,214557
Nightcrawler,2014,ORF,8500000.0,32381218.0,6300000.0,50334418.0,4.921696235294117,41.834418,0.1628697421058458,"Crime,Drama,Thriller",117.0,7.9,404476
Baggage Claim,2013,FoxS,8500000.0,21569509.0,887000.0,22885836.0,1.692451294117647,14.385836,0.0394985703254232,Comedy,96.0,5.1,8296
Middle School: The Worst Years of My Life,2016,LGF,8500000.0,20007149.0,3300000.0,23311293.0,1.7425050588235294,14.811293,0.1415874588522174,"Comedy,Family",92.0,6.1,6413
The Rover,2014,A24,8500000.0,1109199.0,2100000.0,3180252.0,-0.625852705882353,-5.319748,0.6543688939202587,"Action,Crime,Drama",103.0,6.4,40576
Yeh Jawaani Hai Deewani,2013,Eros,8300000.0,3827466.0,,50827466.0,5.123791084337349,42.527466,,"Comedy,Drama,Musical",160.0,7.1,33971
Easy A,2010,SGem,8000000.0,58401464.0,16600000.0,76200721.0,8.525090125,68.200721,0.2213290129909997,"Comedy,Drama,Romance",92.0,7.1,330125
50/50,2011,Sum.,8000000.0,35016118.0,4200000.0,41334735.0,4.166841875,33.334735,0.1070988209490801,"Comedy,Drama,Romance",100.0,7.7,300475
A Walk in the Woods,2015,BG,8000000.0,29499394.0,8000000.0,37119358.0,3.63991975,29.119358,0.2133367808557119,"Adventure,Biography,Comedy",104.0,6.3,22033
That Awkward Moment,2014,Focus,8000000.0,26068955.0,14400000.0,53068955.0,5.633619375,45.068955,0.3558283133330228,"Comedy,Romance",94.0,6.2,92148
Enough Said,2013,FoxS,8000000.0,17550872.0,7700000.0,25621449.0,2.202681125,17.621449,0.3049399640535186,"Comedy,Drama,Romance",93.0,7.0,55698
Prom,2011,BV,8000000.0,10130219.0,,10763183.0,0.345397875,2.763183,,"Comedy,Drama,Family",104.0,5.4,14279
Me and Earl and the Dying Girl,2015,FoxS,8000000.0,6758416.0,2300000.0,9266180.0,0.1582725,1.26618,0.2539075264372932,"Comedy,Drama,Romance",105.0,7.8,112627
It's Kind of a Funny Story,2010,Focus,8000000.0,6363628.0,128000.0,6632950.0,-0.17088125,-1.36705,0.0197177040951822,"Comedy,Drama,Romance",101.0,7.1,125583
Morgan,2016,Fox,8000000.0,3915251.0,4900000.0,7298786.0,-0.08765175,-0.701214,0.555854847468325,"Action,Horror,Sci-Fi",92.0,5.8,35487
Anomalisa,2015,Par.,8000000.0,3759286.0,1900000.0,5706168.0,-0.286729,-2.293832,0.3357313979183946,"Animation,Comedy,Drama",90.0,7.3,58010
Another Year,2010,SPC,8000000.0,3205706.0,16500000.0,20005613.0,1.500701625,12.005613,0.8373209262332443,"Comedy,Drama",129.0,7.3,26273
Made in Dagenham,2010,SPC,8000000.0,1095369.0,11300000.0,15644196.0,0.9555245,7.644196,0.9116307872722466,"Biography,Comedy,Drama",113.0,7.2,13121
Wild Target,2010,Free,8000000.0,109338.0,3300000.0,5314194.0,-0.33572575,-2.685806,0.9679298444448746,"Action,Comedy,Crime",98.0,6.8,33915
A Street Cat Named Bob,2016,Cleopatra,8000000.0,82703.0,,17382693.0,1.172836625,9.382693,,"Biography,Comedy,Drama",103.0,7.4,23204
The Neon Demon,2016,BG,7500000.0,1333124.0,,3559803.0,-0.5253596,-3.940197,,"Horror,Thriller",117.0,6.2,72359
The Bye Bye Man,2017,STX,7400000.0,22395806.0,4300000.0,31187727.0,3.214557702702703,23.787727,0.1610739904238141,"Drama,Fantasy,Horror",96.0,4.3,17743
Magic Mike,2012,WB,7000000.0,113721571.0,53500000.0,170549753.0,23.364250428571427,163.549753,0.3199348007560579,"Comedy,Drama",110.0,6.1,123955
Jumping the Broom,2011,TriS,7000000.0,37295394.0,415000.0,38158601.0,4.4512287142857145,31.158601,0.0110049234701711,"Comedy,Drama",112.0,5.7,9089
Gifted,2017,FoxS,7000000.0,24801212.0,18200000.0,36964656.0,4.280665142857143,29.964656,0.4232438843816774,Drama,101.0,7.6,82426
Dope,2015,ORF,7000000.0,17506470.0,480000.0,18190831.0,1.598690142857143,11.190831,0.0266867261891855,"Comedy,Crime,Drama",103.0,7.2,76557
Devil's Due,2014,Fox,7000000.0,15821461.0,21100000.0,36146087.0,4.163726714285715,29.146087,0.5714833440637682,"Horror,Mystery,Thriller",89.0,4.1,15502
Cyrus,2010,FoxS,7000000.0,7468936.0,2500000.0,10062896.0,0.4375565714285714,3.062896,0.2507790199475651,"Crime,Horror,Mystery",87.0,4.7,944
Cyrus,2010,FoxS,7000000.0,7468936.0,2500000.0,10062896.0,0.4375565714285714,3.062896,0.2507790199475651,"Comedy,Drama,Romance",91.0,6.3,32457
Somewhere,2010,Focus,7000000.0,1785645.0,12200000.0,17023121.0,1.4318744285714289,10.023121,0.8723230140619185,"Comedy,Drama",97.0,6.3,40250
The Christmas Candle,2013,ELS,7000000.0,1632000.0,,1933829.0,-0.7237387142857142,-5.066171,,"Drama,Family",100.0,6.2,1538
Freeheld,2015,LGF,7000000.0,546201.0,,1732228.0,-0.7525388571428572,-5.267772,,"Biography,Drama,Romance",103.0,6.5,10534
The Extra Man,2010,Magn.,7000000.0,453377.0,4500.0,492108.0,-0.9296988571428572,-6.507892,0.0098279668994074,Comedy,108.0,5.9,4580
Annabelle,2014,WB (NL),6500000.0,84273813.0,172800000.0,256862920.0,38.51737230769231,250.36292,0.6721804838208083,"Horror,Mystery,Thriller",99.0,5.4,122039
Shame,2011,FoxS,6500000.0,4002293.0,13800000.0,20412841.0,2.1404370769230767,13.912841,0.7751810398806491,Drama,101.0,7.2,171353
The East,2013,FoxS,6500000.0,2274649.0,99700.0,3027956.0,-0.5341606153846153,-3.472044,0.0419904571737347,"Adventure,Drama,Thriller",116.0,6.8,46804
The Possession of Hannah Grace,2018,SGem,6000000.0,14836174.0,28200000.0,42785387.0,6.130897833333333,36.785387,0.6552627099239816,"Horror,Mystery,Thriller",86.0,5.2,11629
The Words,2012,CBS,6000000.0,11494838.0,1700000.0,16369708.0,1.7282846666666667,10.369708,0.1288382623568398,"Drama,Mystery,Romance",102.0,7.1,70308
The Guard,2011,SPC,6000000.0,5359774.0,14200000.0,21197454.0,2.532909,15.197454,0.7259797582528306,"Comedy,Crime,Thriller",96.0,7.3,75183
Wish I Was Here,2014,Focus,6000000.0,3591299.0,1900000.0,6591365.0,0.0985608333333333,0.591365,0.346001920492765,"Comedy,Drama",106.0,6.7,34907
Veronica Mars,2014,WB,6000000.0,3322127.0,195000.0,3485383.0,-0.4191028333333333,-2.514617,0.0554429794545377,"Crime,Drama,Mystery",107.0,6.8,46751
Snow Flower and the Secret Fan,2011,FoxS,6000000.0,1348205.0,10000000.0,11348205.0,0.8913675,5.348205,0.8811966297753697,"Drama,History",104.0,6.1,3429
Mandy,2018,RLJ,6000000.0,1214525.0,,1427656.0,-0.7620573333333334,-4.572344,,"Action,Fantasy,Horror",121.0,6.6,44378
Khiladi 786,2012,Eros,5600000.0,385422.0,,14683763.0,1.6221005357142857,9.083763,,"Action,Comedy",141.0,4.4,5648
Don Jon,2013,Rela.,5500000.0,24477704.0,6000000.0,41268579.0,6.503378,35.768579,0.1968652231808537,"Comedy,Drama,Romance",90.0,6.6,216350
Hell Fest,2018,LGF,5500000.0,11107431.0,7100000.0,18119231.0,2.2944056363636363,12.619231,0.3899506745350291,Horror,89.0,5.5,8662
Le Havre,2011,Jan.,5500000.0,611709.0,9900000.0,13480196.0,1.4509447272727272,7.980196,0.941806893626907,"Comedy,Drama",93.0,7.2,18490
Dum Maaro Dum,2011,FoxS,5200000.0,564489.0,,11633427.0,1.2371975,6.433427,,"Action,Crime,Drama",128.0,6.2,3616
Get Out,2017,Uni.,5000000.0,176040665.0,79400000.0,255367951.0,50.0735902,250.367951,0.3108353949830189,"Horror,Mystery,Thriller",104.0,7.7,400474
Paranormal Activity 3,2011,Par.,5000000.0,104028807.0,103000000.0,207039844.0,40.4079688,202.039844,0.4975153047179564,"Horror,Mystery,Thriller",83.0,5.8,85689
10 Cloverfield Lane,2016,Par.,5000000.0,72082999.0,38100000.0,108286422.0,20.6572844,103.286422,0.3457883733950643,"Drama,Horror,Mystery",103.0,7.2,260383
Lights Out,2016,WB (NL),5000000.0,67268835.0,81600000.0,148806510.0,28.761302,143.80651,0.5481335297612828,"Drama,Horror,Mystery",81.0,6.3,100650
The Visit,2015,Uni.,5000000.0,65206105.0,33200000.0,98677816.0,18.7355632,93.677816,0.3373774421820679,"Horror,Mystery,Thriller",94.0,6.2,102459
Happy Death Day,2017,Uni.,5000000.0,55683845.0,69800000.0,125010260.0,24.002052,120.01026,0.5562469017426108,"Horror,Mystery,Thriller",96.0,6.5,87132
Paranormal Activity 4,2012,Par.,5000000.0,53900335.0,88900000.0,142817992.0,27.5635984,137.817992,0.6225475591496337,"Horror,Mystery,Thriller",88.0,4.6,58408
Ouija,2014,Uni.,5000000.0,50856010.0,52700000.0,103300632.0,19.6601264,98.300632,0.508903346121582,"Horror,Mystery,Thriller",89.0,4.5,44054
The Big Sick,2017,LGF,5000000.0,42872467.0,13500000.0,53972860.0,9.794572,48.97286,0.2394786093005296,"Comedy,Drama,Romance",120.0,7.6,104008
Paranormal Activity: The Marked Ones,2014,Par.,5000000.0,32462372.0,58400000.0,90904854.0,17.1809708,85.904854,0.6427303042451941,"Horror,Mystery,Thriller",84.0,5.0,37147
Dallas Buyers Club,2013,Focus,5000000.0,27298285.0,27900000.0,60611845.0,11.122369,55.611845,0.5054504863692776,"Biography,Drama",117.0,8.0,402462
No Escape,2015,Wein.,5000000.0,27288872.0,27100000.0,42844516.0,7.5689032,37.844516,0.4982636889398993,"Action,Thriller",103.0,6.8,70222
The Lazarus Effect,2015,Rela.,5000000.0,25801570.0,12600000.0,38359310.0,6.671862,33.35931,0.3281115850211332,"Horror,Mystery,Sci-Fi",83.0,5.2,37675
Our Idiot Brother,2011,Wein.,5000000.0,24814830.0,,25861249.0,4.1722498,20.861249,,"Comedy,Drama",90.0,6.4,80738
Apollo 18,2011,W/Dim.,5000000.0,17686929.0,7900000.0,26517819.0,4.3035638,21.517819,0.3087513941200212,"Horror,Mystery,Sci-Fi",86.0,5.2,51427
"Paul, Apostle of Christ",2018,Affirm,5000000.0,17547999.0,5500000.0,25529498.0,4.1058996,20.529498,0.2386324296525698,"Adventure,Biography,Drama",108.0,6.7,5662
Addicted,2014,LGF,5000000.0,17390770.0,,17499242.0,2.4998484,12.499242,,"Drama,Thriller",106.0,5.2,7640
Before I Fall,2017,ORF,5000000.0,12241072.0,,18945682.0,2.7891364,13.945682,,"Drama,Fantasy,Mystery",98.0,6.4,39282
Fifty Shades of Black,2016,ORF,5000000.0,11686940.0,10500000.0,22113075.0,3.422615,17.113075,0.4732513812179597,Comedy,92.0,3.5,17189
The Perfect Match,2016,LGF,5000000.0,9669521.0,745000.0,10182050.0,1.03641,5.18205,0.0715347350108564,"Comedy,Romance",96.0,4.9,3052
Sea Rex 3D: Journey to a Prehistoric World,2010,3D,5000000.0,6096582.0,9900000.0,16515203.0,2.3030406,11.515203,0.6188822087118361,Documentary,41.0,6.9,364
Incarnate,2016,BH Tilt,5000000.0,4799774.0,1500000.0,9371036.0,0.8742072,4.371036,0.2381037795959029,"Horror,Thriller",91.0,5.3,10217
Table 19,2017,FoxS,5000000.0,3614896.0,1400000.0,4620399.0,-0.0759202,-0.379601,0.2791683017952914,"Comedy,Drama,Romance",87.0,5.8,22751
The Other Side of the Door,2016,Fox,5000000.0,3000342.0,11300000.0,12905107.0,1.5810214,7.905107,0.7901908919381089,Horror,96.0,5.3,15813
Kill the Messenger,2014,Focus,5000000.0,2450846.0,,6656705.0,0.331341,1.656705,,"Biography,Crime,Drama",112.0,7.0,41231
Rabbit Hole,2010,LGF,5000000.0,2229058.0,2900000.0,6205034.0,0.2410068,1.205034,0.5654059673335727,Drama,91.0,7.0,45357
Jem and the Holograms,2015,Uni.,5000000.0,2184640.0,149000.0,2368937.0,-0.5262126,-2.631063,0.063848751306971,"Adventure,Drama,Family",118.0,4.1,6683
Paterson,2016,BST,5000000.0,2141423.0,,10727536.0,1.1455072,5.727536,,"Comedy,Drama,Romance",118.0,7.4,55285
Ain't Them Bodies Saints,2013,IFC,5000000.0,391611.0,635000.0,1075009.0,-0.7849982,-3.924991,0.618540031228966,"Crime,Drama,Romance",96.0,6.4,19464
Rudderless,2014,Gold.,5000000.0,56001.0,,567219.0,-0.8865562,-4.432781,,"Comedy,Drama,Music",105.0,7.5,16303
Only God Forgives,2013,RTWC,4800000.0,775849.0,9900000.0,4494560.0,-0.0636333333333333,-0.30544,0.927326716591814,"Crime,Drama",90.0,5.7,100318
Take Shelter,2011,SPC,4750000.0,1728953.0,1400000.0,4972016.0,0.0467402105263157,0.222016,0.4474340138698152,"Drama,Horror,Thriller",121.0,7.4,83200
Blackthorn,2011,Magn.,4500000.0,200558.0,423000.0,1217307.0,-0.7294873333333334,-3.282693,0.6783651240141254,"Action,Adventure,Western",102.0,6.6,8553
Maggie,2015,RAtt.,4500000.0,187112.0,,1027760.0,-0.7716088888888889,-3.47224,,"Drama,Horror",95.0,5.6,38671
Falcon Rising,2014,Free,4500000.0,11774.0,,11774.0,-0.9973835555555556,-4.488226,,"Action,Adventure",103.0,5.8,6955
Animal Kingdom,2010,SPC,4200000.0,1044039.0,5700000.0,8078683.0,0.9234959523809524,3.878683,0.8451908418679074,"Crime,Drama",113.0,7.3,51576
The Boy Next Door,2015,Uni.,4000000.0,36006065.0,17000000.0,53401938.0,12.3504845,49.401938,0.3207180159477977,"Horror,Thriller",91.0,4.7,34816
Boyhood,2014,IFC,4000000.0,25379975.0,19100000.0,57273049.0,13.31826225,53.273049,0.4294067161683432,Drama,165.0,7.9,315584
